jersey_number,field_position,international_name,birth_date,club_id,detailed_field_position,id,image_url,country_code,field_position_fr,height,weight,team_id,group,age,age_float,bmi,association_logo_url,big_logo_url,country_code_club,id_provider,international_name_club,logo_url,medium_logo_url,team_code,team_type_detail,display_official_name,field_position_hr,field_position_color,country_name,country_flag,country_name_club,country_flag_club,league_name,group_hr,nbr_selections,nbr_selections_euro,nbr_selections_wcup,nbr_selections_friendly
3,DEFENDER,Jannik Vestergaard,1992-08-03,52923,CENTRE_BACK,250023708,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250023708.jpg,DEN,Défenseur,199.0,98.0,35,B,29,28.876712328767123,24.74684982702457,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52923.png,ENG,FAME,Southampton,https://img.uefa.com/imgml/TP/teams/logos/70x70/52923.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52923.png,SOU,DOMESTIC_MEN_TEAM_A,Southampton FC,Defender,#6d904f,Denmark,🇩🇰,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,46.0,6.0,15.0,15.0
6,DEFENDER,Andreas  Christensen,1996-04-10,52914,CENTRE_BACK,250041718,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041718.jpg,DEN,Défenseur,188.0,74.0,35,B,25,25.18904109589041,20.937075599818925,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52914.png,ENG,FAME,Chelsea,https://img.uefa.com/imgml/TP/teams/logos/70x70/52914.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52914.png,CHE,DOMESTIC_MEN_TEAM_A,Chelsea FC,Defender,#6d904f,Denmark,🇩🇰,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,55.0,14.0,18.0,13.0
18,MIDFIELDER,Daniel Wass,1989-05-31,52268,ATTACKING_MIDFIELDER,102869,https://img.uefa.com/imgml/TP/players/3/2020/324x324/102869.jpg,DEN,Milieu,181.0,74.0,35,B,32,32.054794520547944,22.587833094227893,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52268.png,ESP,FAME,Valencia,https://img.uefa.com/imgml/TP/teams/logos/70x70/52268.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52268.png,VAL,DOMESTIC_MEN_TEAM_A,Valencia CF,Midfielder,#30a2da,Denmark,🇩🇰,Spain,🇪🇸,La Liga 🇪🇸,Group B,57.0,20.0,12.0,19.0
24,MIDFIELDER,Mathias Jensen,1996-01-01,89695,UNKNOWN,250080451,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250080451.jpg,DEN,Milieu,,,35,B,25,25.46301369863014,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/DEN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/89695.png,DEN,FAME,Horsens,https://img.uefa.com/imgml/TP/teams/logos/70x70/89695.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/89695.png,HOR,DOMESTIC_MEN_TEAM_A,AC Horsens,Midfielder,#30a2da,Denmark,🇩🇰,Denmark,🇩🇰,Superligaen 🇩🇰,Group B,10.0,1.0,3.0,2.0
25,MIDFIELDER,Anders Christiansen,1990-06-08,50152,DEFENSIVE_MIDFIELDER,250006516,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250006516.jpg,DEN,Milieu,174.0,,35,B,31,31.03287671232877,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SWE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50152.png,SWE,FAME,Malmö,https://img.uefa.com/imgml/TP/teams/logos/70x70/50152.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50152.png,MAL,DOMESTIC_MEN_TEAM_A,Malmö FF,Midfielder,#30a2da,Denmark,🇩🇰,Sweden,🇸🇪,Allsvenskan 🇸🇪,Group B,13.0,4.0,,5.0
23,MIDFIELDER,Pierre-Emile Højbjerg,1995-08-05,1652,CENTRAL_MIDFIELDER,250026986,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250026986.jpg,DEN,Milieu,187.0,84.0,35,B,26,25.87123287671233,24.021275987303035,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/1652.png,ENG,FAME,Tottenham,https://img.uefa.com/imgml/TP/teams/logos/70x70/1652.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/1652.png,TOT,DOMESTIC_MEN_TEAM_A,Tottenham Hotspur,Midfielder,#30a2da,Denmark,🇩🇰,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,49.0,19.0,7.0,15.0
10,MIDFIELDER,Christian Eriksen,1992-02-14,50138,ATTACKING_MIDFIELDER,1905884,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1905884.jpg,DEN,Milieu,175.0,65.0,35,B,29,29.34520547945205,21.22448979591837,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50138.png,ITA,FAME,Internazionale,https://img.uefa.com/imgml/TP/teams/logos/70x70/50138.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50138.png,INT,DOMESTIC_MEN_TEAM_A,FC Internazionale Milano,Midfielder,#30a2da,Denmark,🇩🇰,Italy,🇮🇹,Serie A 🇮🇹,Group B,112.0,28.0,32.0,43.0
7,MIDFIELDER,Robert Skov,1996-05-20,2600431,WINGER,250080454,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250080454.jpg,DEN,Milieu,,,35,B,25,25.07945205479452,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600431.png,GER,FAME,Hoffenheim,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600431.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600431.png,HOF,DOMESTIC_MEN_TEAM_A,TSG 1899 Hoffenheim,Midfielder,#30a2da,Denmark,🇩🇰,Germany,🇩🇪,Bundesliga 🇩🇪,Group B,16.0,7.0,1.0,4.0
15,MIDFIELDER,Christian Nørgaard,1994-03-10,2601127,UNKNOWN,250022797,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022797.jpg,DEN,Milieu,,,35,B,27,27.27671232876712,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2601127.png,ENG,FAME,Brentford,https://img.uefa.com/imgml/TP/teams/logos/70x70/2601127.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601127.png,,DOMESTIC_MEN_TEAM_A,Brentford FC,Midfielder,#30a2da,Denmark,🇩🇰,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,10.0,3.0,3.0,
8,MIDFIELDER,Thomas Delaney,1991-09-03,52758,CENTRAL_MIDFIELDER,250010472,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250010472.jpg,DEN,Milieu,182.0,71.0,35,B,30,29.794520547945204,21.434609346697258,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52758.png,GER,FAME,Dortmund,https://img.uefa.com/imgml/TP/teams/logos/70x70/52758.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52758.png,BVB,DOMESTIC_MEN_TEAM_A,Borussia Dortmund,Midfielder,#30a2da,Denmark,🇩🇰,Germany,🇩🇪,Bundesliga 🇩🇪,Group B,65.0,14.0,22.0,20.0
19,FORWARD,Jonas Wind,1999-02-07,52709,STRIKER,250089514,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250089514.jpg,DEN,Attaquant,,,35,B,22,22.35890410958904,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/DEN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52709.png,DEN,FAME,Copenhagen,https://img.uefa.com/imgml/TP/teams/logos/70x70/52709.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52709.png,CPH,DOMESTIC_MEN_TEAM_A,F.C. Copenhagen,Forward,#e5ae38,Denmark,🇩🇰,Denmark,🇩🇰,Superligaen 🇩🇰,Group B,12.0,1.0,3.0,4.0
11,FORWARD,Andreas Olsen,1999-12-29,52969,UNKNOWN,250097638,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250097638.jpg,DEN,Attaquant,,,35,B,22,21.46849315068493,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52969.png,ITA,FAME,Bologna,https://img.uefa.com/imgml/TP/teams/logos/70x70/52969.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52969.png,BOL,DOMESTIC_MEN_TEAM_A,Bologna FC,Forward,#e5ae38,Denmark,🇩🇰,Italy,🇮🇹,Serie A 🇮🇹,Group B,7.0,1.0,3.0,2.0
9,FORWARD,Martin Braithwaite,1991-06-05,50080,UNKNOWN,250013677,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250013677.jpg,DEN,Attaquant,180.0,77.0,35,B,30,30.04109589041096,23.76543209876543,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ESP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50080.png,ESP,FAME,Barcelona,https://img.uefa.com/imgml/TP/teams/logos/70x70/50080.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50080.png,BAR,DOMESTIC_MEN_TEAM_A,FC Barcelona,Forward,#e5ae38,Denmark,🇩🇰,Spain,🇪🇸,La Liga 🇪🇸,Group B,60.0,16.0,15.0,19.0
20,FORWARD,Yussuf Poulsen,1994-06-15,2603790,STRIKER,250022869,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250022869.jpg,DEN,Attaquant,193.0,78.0,35,B,27,27.01095890410959,20.94015946736825,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2603790.png,GER,FAME,Leipzig,https://img.uefa.com/imgml/TP/teams/logos/70x70/2603790.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2603790.png,LEI,DOMESTIC_MEN_TEAM_A,RB Leipzig,Forward,#e5ae38,Denmark,🇩🇰,Germany,🇩🇪,Bundesliga 🇩🇪,Group B,58.0,18.0,14.0,16.0
14,FORWARD,Mikkel Damsgaard,2000-07-03,50089,,250118062,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250118062.jpg,DEN,Attaquant,,,35,B,21,20.95616438356164,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50089.png,ITA,FAME,Sampdoria,https://img.uefa.com/imgml/TP/teams/logos/70x70/50089.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50089.png,SAM,DOMESTIC_MEN_TEAM_A,UC Sampdoria,Forward,#e5ae38,Denmark,🇩🇰,Italy,🇮🇹,Serie A 🇮🇹,Group B,9.0,1.0,3.0,3.0
12,FORWARD,Kasper Dolberg,1997-10-06,52355,STRIKER,250065453,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250065453.jpg,DEN,Attaquant,187.0,82.0,35,B,24,23.698630136986303,23.449340844748203,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FRA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52355.png,FRA,FAME,Nice,https://img.uefa.com/imgml/TP/teams/logos/70x70/52355.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52355.png,NIC,DOMESTIC_MEN_TEAM_A,OGC Nice,Forward,#e5ae38,Denmark,🇩🇰,France,🇫🇷,Ligue 1 🇫🇷,Group B,36.0,9.0,10.0,10.0
21,FORWARD,Andreas Cornelius,1993-03-16,54262,STRIKER,250041664,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250041664.jpg,DEN,Attaquant,193.0,91.0,35,B,28,28.26027397260274,24.43018604526296,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/54262.png,ITA,FAME,Parma,https://img.uefa.com/imgml/TP/teams/logos/70x70/54262.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/54262.png,PAR,DOMESTIC_MEN_TEAM_A,Parma FC,Forward,#e5ae38,Denmark,🇩🇰,Italy,🇮🇹,Serie A 🇮🇹,Group B,40.0,5.0,19.0,10.0
12,GOALKEEPER,Jesse Joronen,1993-03-21,64105,GOALKEEPER,250014360,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250014360.jpg,FIN,Gardien,197.0,89.0,42,B,28,28.246575342465757,22.93282486021284,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64105.png,ITA,FAME,Brescia,https://img.uefa.com/imgml/TP/teams/logos/70x70/64105.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64105.png,BRE,DOMESTIC_MEN_TEAM_A,Brescia Calcio,Goalkeeper,#fc4f30,Finland,🇫🇮,Italy,🇮🇹,Serie A 🇮🇹,Group B,58.0,18.0,13.0,15.0
23,GOALKEEPER,Anssi Jaakkola,1987-03-13,2601129,UNKNOWN,1902716,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1902716.jpg,FIN,Gardien,,,42,B,34,34.273972602739725,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2601129.png,ENG,FAME,Bristol Rovers,https://img.uefa.com/imgml/TP/teams/logos/70x70/2601129.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2601129.png,,DOMESTIC_MEN_TEAM_A,Bristol Rovers FC,Goalkeeper,#fc4f30,Finland,🇫🇮,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,33.0,13.0,5.0,5.0
1,GOALKEEPER,Lukas Hradecky,1989-11-24,50109,GOALKEEPER,1907188,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1907188.jpg,FIN,Gardien,190.0,80.0,42,B,32,31.56986301369863,22.1606648199446,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50109.png,GER,FAME,Leverkusen,https://img.uefa.com/imgml/TP/teams/logos/70x70/50109.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50109.png,BL,DOMESTIC_MEN_TEAM_A,Bayer 04 Leverkusen,Goalkeeper,#fc4f30,Finland,🇫🇮,Germany,🇩🇪,Bundesliga 🇩🇪,Group B,87.0,27.0,18.0,30.0
22,DEFENDER,Jukka Raitala,1988-09-15,2608785,,96371,https://img.uefa.com/imgml/TP/players/3/2020/324x324/96371.jpg,FIN,Défenseur,180.0,77.0,42,B,33,32.76164383561644,23.76543209876543,https://img.uefa.com/imgml/uefacom/elements/logos/ma/USA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2608785.png,USA,FAME,Minnesota,https://img.uefa.com/imgml/TP/teams/logos/70x70/2608785.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2608785.png,,DOMESTIC_MEN_TEAM_A,Minnesota United,Defender,#6d904f,Finland,🇫🇮,USA,🇺🇸,Major League Soccer 🇺🇸,Group B,72.0,22.0,16.0,28.0
3,DEFENDER,Daniel O'Shaughnessy,1994-09-14,50052,,250024143,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250024143.jpg,FIN,Défenseur,,,42,B,27,26.76164383561644,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/FIN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50052.png,FIN,FAME,HJK,https://img.uefa.com/imgml/TP/teams/logos/70x70/50052.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50052.png,HJK,DOMESTIC_MEN_TEAM_A,HJK Helsinki,Defender,#6d904f,Finland,🇫🇮,Finland,🇫🇮,Veikkausliiga 🇫🇮,Group B,18.0,3.0,2.0,8.0
18,DEFENDER,Jere Uronen,1994-07-13,61582,FULL_BACK,250019145,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250019145.jpg,FIN,Défenseur,177.0,69.0,42,B,27,26.934246575342467,22.024322512687924,https://img.uefa.com/imgml/uefacom/elements/logos/ma/BEL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/61582.png,BEL,FAME,Genk,https://img.uefa.com/imgml/TP/teams/logos/70x70/61582.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/61582.png,GNK,DOMESTIC_MEN_TEAM_A,KRC Genk,Defender,#6d904f,Finland,🇫🇮,Belgium,🇧🇪,Jupiler Pro League 🇧🇪,Group B,54.0,16.0,5.0,22.0
15,DEFENDER,Sauli Väisänen,1994-06-05,77904,UNKNOWN,250062017,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250062017.jpg,FIN,Défenseur,191.0,79.0,42,B,27,27.03835616438356,21.655108138483047,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ITA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/77904.png,ITA,FAME,Chievo,https://img.uefa.com/imgml/TP/teams/logos/70x70/77904.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/77904.png,CHI,DOMESTIC_MEN_TEAM_A,AC Chievo Verona,Defender,#6d904f,Finland,🇫🇮,Italy,🇮🇹,Serie A 🇮🇹,Group B,32.0,10.0,9.0,6.0
5,DEFENDER,Leo Väisänen,1997-07-23,52344,UNKNOWN,250088721,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250088721.jpg,FIN,Défenseur,,,42,B,24,23.90410958904109,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SWE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52344.png,SWE,FAME,Elfsborg,https://img.uefa.com/imgml/TP/teams/logos/70x70/52344.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52344.png,ELF,DOMESTIC_MEN_TEAM_A,IF Elfsborg,Defender,#6d904f,Finland,🇫🇮,Sweden,🇸🇪,Allsvenskan 🇸🇪,Group B,18.0,11.0,,4.0
4,DEFENDER,Joona Toivio,1988-03-10,69621,UNKNOWN,72525,https://img.uefa.com/imgml/TP/players/3/2020/324x324/72525.jpg,FIN,Défenseur,186.0,79.0,42,B,33,33.27945205479452,22.835009827725745,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SWE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/69621.png,SWE,FAME,Häcken,https://img.uefa.com/imgml/TP/teams/logos/70x70/69621.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/69621.png,HÄC,DOMESTIC_MEN_TEAM_A,BK Häcken,Defender,#6d904f,Finland,🇫🇮,Sweden,🇸🇪,Allsvenskan 🇸🇪,Group B,87.0,29.0,12.0,36.0
16,DEFENDER,Thomas Lam,1993-12-18,77910,UNKNOWN,250016664,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250016664.jpg,FIN,Défenseur,188.0,73.0,42,B,28,27.5013698630137,20.65414214576732,https://img.uefa.com/imgml/uefacom/elements/logos/ma/NED.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/77910.png,NED,FAME,Zwolle,https://img.uefa.com/imgml/TP/teams/logos/70x70/77910.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/77910.png,ZWO,DOMESTIC_MEN_TEAM_A,PEC Zwolle,Defender,#6d904f,Finland,🇫🇮,Netherlands,🇳🇱,Eredivisie 🇳🇱,Group B,42.0,10.0,9.0,15.0
2,DEFENDER,Paulus Arajuuri,1988-06-15,77481,UNKNOWN,250005371,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250005371.jpg,FIN,Défenseur,192.0,91.0,42,B,33,33.013698630136986,24.68532986111111,https://img.uefa.com/imgml/uefacom/elements/logos/ma/CYP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/77481.png,CYP,FAME,Pafos,https://img.uefa.com/imgml/TP/teams/logos/70x70/77481.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/77481.png,AEP,DOMESTIC_MEN_TEAM_A,Pafos FC,Defender,#6d904f,Finland,🇫🇮,Cyprus,🇨🇾,Πρωτάθλημα Α΄ Κατηγορίας 🇨🇾,Group B,59.0,16.0,16.0,17.0
25,DEFENDER,Robert Ivanov,1994-09-19,2604891,UNKNOWN,250142685,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250142685.jpg,FIN,Défenseur,,,42,B,27,26.747945205479454,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/POL.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2604891.png,POL,FAME,Warta Poznan,https://img.uefa.com/imgml/TP/teams/logos/70x70/2604891.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2604891.png,,DOMESTIC_MEN_TEAM_A,Warta Poznan,Defender,#6d904f,Finland,🇫🇮,Poland,🇵🇱,Ekstraklasa 🇵🇱,Group B,5.0,1.0,1.0,3.0
15,DEFENDER,Nicholas Hämäläinen,1997-03-05,52282,UNKNOWN,250090740,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250090740.jpg,FIN,Défenseur,,,42,B,24,24.28767123287671,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/ENG.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52282.png,ENG,FAME,QPR,https://img.uefa.com/imgml/TP/teams/logos/70x70/52282.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52282.png,QPR,DOMESTIC_MEN_TEAM_A,Queens Park Rangers FC,Defender,#6d904f,Finland,🇫🇮,England,🏴󠁧󠁢󠁥󠁮󠁧󠁿,Premiere League 🏴󠁧󠁢󠁥󠁮󠁧󠁿,Group B,10.0,1.0,2.0,3.0
8,MIDFIELDER,Robin Lod,1993-04-17,2608785,CENTRAL_MIDFIELDER,250043060,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250043060.jpg,FIN,Milieu,180.0,84.0,42,B,28,28.172602739726027,25.925925925925924,https://img.uefa.com/imgml/uefacom/elements/logos/ma/USA.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2608785.png,USA,FAME,Minnesota,https://img.uefa.com/imgml/TP/teams/logos/70x70/2608785.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2608785.png,,DOMESTIC_MEN_TEAM_A,Minnesota United,Midfielder,#30a2da,Finland,🇫🇮,USA,🇺🇸,Major League Soccer 🇺🇸,Group B,49.0,15.0,11.0,15.0
9,MIDFIELDER,Fredrik Jensen,1997-09-09,2600978,,250066695,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250066695.jpg,FIN,Milieu,,,42,B,24,23.77260273972603,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GER.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/2600978.png,GER,FAME,Augsburg,https://img.uefa.com/imgml/TP/teams/logos/70x70/2600978.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/2600978.png,AUG,DOMESTIC_MEN_TEAM_A,FC Augsburg,Midfielder,#30a2da,Finland,🇫🇮,Germany,🇩🇪,Bundesliga 🇩🇪,Group B,25.0,9.0,3.0,7.0
14,MIDFIELDER,Tim Sparv,1987-02-20,50053,UNKNOWN,69658,https://img.uefa.com/imgml/TP/players/3/2020/324x324/69658.jpg,FIN,Milieu,194.0,,42,B,34,34.33150684931507,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/GRE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50053.png,GRE,FAME,Larissa,https://img.uefa.com/imgml/TP/teams/logos/70x70/50053.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50053.png,LAR,DOMESTIC_MEN_TEAM_A,AE Larissa FC,Midfielder,#30a2da,Finland,🇫🇮,Greece,🇬🇷,Ελληνική Σούπερ Λιγκ 1 🇬🇷,Group B,93.0,29.0,15.0,40.0
11,MIDFIELDER,Rasmus Schüller,1991-06-18,52809,UNKNOWN,1906969,https://img.uefa.com/imgml/TP/players/3/2020/324x324/1906969.jpg,FIN,Milieu,177.0,67.0,42,B,30,30.005479452054796,21.38593635289987,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SWE.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/52809.png,SWE,FAME,Djurgården,https://img.uefa.com/imgml/TP/teams/logos/70x70/52809.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/52809.png,DJU,DOMESTIC_MEN_TEAM_A,Djurgårdens IF,Midfielder,#30a2da,Finland,🇫🇮,Sweden,🇸🇪,Allsvenskan 🇸🇪,Group B,54.0,15.0,11.0,20.0
6,MIDFIELDER,Glen Kamara,1995-10-28,50121,DEFENSIVE_MIDFIELDER,250056954,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250056954.jpg,FIN,Milieu,183.0,,42,B,26,25.64109589041096,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/SCO.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/50121.png,SCO,FAME,Rangers,https://img.uefa.com/imgml/TP/teams/logos/70x70/50121.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/50121.png,RAN,DOMESTIC_MEN_TEAM_A,Rangers FC,Midfielder,#30a2da,Finland,🇫🇮,Scotland,🏴󠁧󠁢󠁳󠁣󠁴󠁿,Scottish Premiership 🏴󠁧󠁢󠁳󠁣󠁴󠁿,Group B,37.0,11.0,6.0,10.0
19,MIDFIELDER,Joni Kauko,1990-07-12,64140,,108470,https://img.uefa.com/imgml/TP/players/3/2020/324x324/108470.jpg,FIN,Milieu,186.0,85.0,42,B,31,30.93972602739726,24.56931437160365,https://img.uefa.com/imgml/uefacom/elements/logos/ma/DEN.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/64140.png,DEN,FAME,Esbjerg,https://img.uefa.com/imgml/TP/teams/logos/70x70/64140.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/64140.png,ESB,DOMESTIC_MEN_TEAM_A,Esbjerg fB,Midfielder,#30a2da,Finland,🇫🇮,Denmark,🇩🇰,Superligaen 🇩🇰,Group B,46.0,19.0,6.0,11.0
24,MIDFIELDER,Onni Valakari,1999-08-18,77481,,250112097,https://img.uefa.com/imgml/TP/players/3/2020/324x324/250112097.jpg,FIN,Milieu,,,42,B,22,21.832876712328765,,https://img.uefa.com/imgml/uefacom/elements/logos/ma/CYP.svg,https://img.uefa.com/imgml/TP/teams/logos/700x700/77481.png,CYP,FAME,Pafos,https://img.uefa.com/imgml/TP/teams/logos/70x70/77481.png,https://img.uefa.com/imgml/TP/teams/logos/240x240/77481.png,AEP,DOMESTIC_MEN_TEAM_A,Pafos FC,Midfielder,#30a2da,Finland,🇫🇮,Cyprus,🇨🇾,Πρωτάθλημα Α΄ Κατηγορίας 🇨🇾,Group B,8.0,,2.0,4.0
